customerID,customerType,riskLevel,investmentCapacity,lastQuestionnaireDate,timestamp,is_risk_predicted,is_capacity_predicted,snapshot_asof_date
0A7AA899EFC1D4BCFA5D,Mass,Income,CAP_LT30K,2019-07-23,2018-01-02,False,False,2021-01-01
0A7AAD7C146FC381CF57,Premium,Balanced,CAP_30K_80K,2018-01-04,2018-01-02,False,False,2021-01-01
0A7AB3BF49A768762AC3,Premium,Balanced,CAP_30K_80K,2020-01-03,2020-01-03,False,False,2021-01-01
0A7C9D0C12639CA0FE3E,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0A7D24777E267A196BBA,Mass,Income,CAP_GT300K,2020-07-17,2020-10-23,False,False,2021-01-01
0A81C99C203F26F9E724,Premium,Income,CAP_30K_80K,2019-08-07,2020-06-05,False,False,2021-01-01
0A8AE238162F42EB3F48,Premium,Balanced,CAP_80K_300K,2018-03-27,2018-01-02,False,False,2021-01-01
0A8D2B17C934B8259435,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0A8F4C100642DAC42D40,Premium,Income,CAP_LT30K,2018-01-09,2018-01-02,False,False,2021-01-01
0A8F902EB94A150B4139,Mass,Income,CAP_LT30K,2022-09-13,2018-01-02,False,False,2021-01-01
0A91F207D4B02917C498,Premium,Conservative,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0A960908AFDC8C256CEF,Mass,Aggressive,CAP_LT30K,2021-02-24,2018-01-02,False,False,2021-01-01
0A9620BBA29E9349D49A,Premium,Aggressive,CAP_30K_80K,2019-08-20,2020-04-15,False,False,2021-01-01
0A97A5BD850699190336,Premium,Balanced,CAP_30K_80K,2019-05-08,2018-01-02,False,False,2021-01-01
0A9909FD3D2395600C86,Mass,Conservative,CAP_LT30K,2021-07-08,2018-01-02,False,False,2021-01-01
0A996E2CC64E5914DCA5,Mass,Balanced,CAP_LT30K,2018-01-12,2018-01-12,False,False,2021-01-01
0A99F50C950C99121862,Premium,Conservative,CAP_30K_80K,2000-01-01,2019-12-16,True,True,2021-01-01
0A9C1658753264340572,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0AA3305698579F1D53CA,Premium,Aggressive,CAP_80K_300K,2018-01-15,2018-01-02,False,False,2021-01-01
0AA8534A496727EF0FDA,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0AA8C1839B9225B1AF9E,Mass,Balanced,CAP_30K_80K,2022-06-02,2018-01-02,False,False,2021-01-01
0AACC451A50244E8596F,Mass,Income,CAP_LT30K,2018-04-26,2018-01-02,False,False,2021-01-01
0AACD28258FD96F9E299,Mass,Balanced,CAP_30K_80K,2021-06-09,2018-01-02,False,False,2021-01-01
0AAD1B75059AF820BA80,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0AB176600D7AE454F425,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0AC1E5F88157B63AAE40,Mass,Conservative,CAP_LT30K,2022-02-16,2018-01-02,False,False,2021-01-01
0AC5167F01D59469B984,Premium,Income,CAP_LT30K,2021-09-27,2020-10-23,False,False,2021-01-01
0ACA575F730CFB8FA04C,Premium,Aggressive,CAP_30K_80K,2022-10-27,2020-01-13,False,False,2021-01-01
0ACBC0731C899E43F2E3,Mass,Balanced,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0ACEEE2ACC06D7DE6188,Premium,Balanced,CAP_30K_80K,2020-03-06,2020-03-12,False,False,2021-01-01
0ACFF773F65BF58AC27A,Premium,Aggressive,CAP_30K_80K,2018-09-21,2018-01-02,False,False,2021-01-01
0AD0592EAE376D373FC7,Premium,Income,CAP_30K_80K,2022-06-24,2018-01-02,False,False,2021-01-01
0AD0AAF573C64E7D76C4,Premium,Aggressive,CAP_80K_300K,2020-07-16,2018-01-02,False,False,2021-01-01
0AD16F700EC98B69D6B0,Mass,Aggressive,CAP_80K_300K,2020-03-24,2018-01-02,False,False,2021-01-01
0AD28475D7DA8A48BA8F,Mass,Aggressive,CAP_80K_300K,2019-10-18,2020-09-14,False,False,2021-01-01
0AD335DE31F4FEBB34A3,Mass,Balanced,CAP_LT30K,2019-03-21,2018-01-02,False,False,2021-01-01
0AD3C80CC194EC22EB31,Mass,Income,CAP_LT30K,2018-12-31,2018-01-02,False,False,2021-01-01
0AD4703B39A1F1A85A54,Mass,Balanced,CAP_LT30K,2020-04-10,2020-04-14,False,False,2021-01-01
0ADAE2631ADB32D9617F,Premium,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
0ADAE8F3482A4E993B32,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0ADB713CD7A77AFF2DDE,Premium,Income,CAP_LT30K,2020-10-16,2018-01-02,False,False,2021-01-01
0AE280FAFDD704DB507B,Premium,Balanced,CAP_30K_80K,2018-10-16,2018-01-02,False,False,2021-01-01
0AECC1AFB96F9BF27B6E,Mass,Conservative,CAP_LT30K,2020-12-15,2018-01-02,False,False,2021-01-01
0AEFF75AA7787759CC09,Mass,Balanced,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
0AF360CF6118981783A1,Premium,Balanced,CAP_30K_80K,2018-09-14,2018-01-02,False,False,2021-01-01
0AF3A72830588CBD4DAF,Mass,Income,CAP_LT30K,2021-03-11,2018-01-02,False,False,2021-01-01
0AF5D3FABB7915870054,Mass,Balanced,CAP_LT30K,2020-03-03,2020-03-03,False,False,2021-01-01
0AF72C6B77C3545076C7,Mass,Income,CAP_LT30K,2018-01-04,2018-01-02,False,False,2021-01-01
0AFE7CC32E3AFE13C9F4,Premium,Aggressive,CAP_80K_300K,2018-01-04,2018-01-02,False,False,2021-01-01
0AFF31FF6B06175DF101,Mass,Balanced,CAP_LT30K,2020-09-09,2020-09-11,False,False,2021-01-01
0AFF4C9E1285FDA8BEAD,Mass,Conservative,CAP_LT30K,2022-08-22,2018-01-02,False,False,2021-01-01
0B01B2C8F0173F41223B,Mass,Balanced,CAP_30K_80K,2020-02-03,2020-02-03,False,False,2021-01-01
0B03EF3FC1BD437261F7,Mass,Income,CAP_LT30K,2018-04-24,2018-01-02,False,False,2021-01-01
0B09252972BDCDFB215D,Mass,Conservative,CAP_LT30K,2020-10-02,2018-01-02,False,False,2021-01-01
0B0A10EA2093E28A6E6B,Mass,Balanced,CAP_80K_300K,2015-06-10,2018-01-02,False,True,2021-01-01
0B0A51F5D0D69F91DA1D,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0B0B6942D495759B2FEE,Mass,Conservative,CAP_LT30K,2019-12-05,2018-01-02,False,False,2021-01-01
0B0BFBE97DC6CA92536E,Mass,Income,CAP_LT30K,2018-04-23,2018-01-02,False,False,2021-01-01
0B12E072C0F28BF43726,Premium,Balanced,CAP_80K_300K,2019-03-07,2020-09-02,False,False,2021-01-01
0B1A0C2D8541964F7EA1,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0B1AF898605A9C983565,Professional,Aggressive,CAP_80K_300K,2018-05-22,2020-04-21,False,False,2021-01-01
0B1E31AB08D315E34D7A,Mass,Conservative,CAP_LT30K,2000-01-01,2000-01-01,True,True,2021-01-01
0B20CA89022BBB08658D,Premium,Income,CAP_30K_80K,2021-06-20,2018-01-02,False,False,2021-01-01
0B274455F226BB73FCDA,Mass,Income,CAP_30K_80K,2021-12-09,2018-01-02,False,False,2021-01-01
0B2AF074D37A9FAA5DC4,Premium,Income,CAP_80K_300K,2019-12-30,2018-01-02,False,False,2021-01-01
0B2DAA17CBC823026D70,Mass,Income,CAP_LT30K,2020-06-24,2020-06-24,False,False,2021-01-01
0B2EB4F2A0CE98A4A818,Mass,Income,CAP_LT30K,2020-09-23,2018-01-02,False,False,2021-01-01
0B31E6F58CA6297E108F,Premium,Income,CAP_LT30K,2018-06-06,2018-01-02,False,False,2021-01-01
0B3375CD58DB18BF979A,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0B3A44094DF223F4BE45,Premium,Aggressive,CAP_GT300K,2020-05-15,2020-05-15,False,False,2021-01-01
0B3A7EA0A858F0DD1A8C,Premium,Income,CAP_LT30K,2018-01-02,2018-01-02,False,False,2021-01-01
0B3B2FCE0A3482030460,Mass,Balanced,CAP_LT30K,2022-06-02,2018-01-02,False,False,2021-01-01
0B3BC787C64CAE3DBAC1,Mass,Income,CAP_80K_300K,2019-10-17,2018-03-27,False,False,2021-01-01
0B4120A1B6DBD1FE9B0B,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0B41CB911014A4CF87E5,Premium,Balanced,CAP_30K_80K,2020-06-23,2020-07-10,False,False,2021-01-01
0B4306E32FF90C17A006,Mass,Income,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0B45A0342AC9E910F658,Mass,Income,CAP_LT30K,2021-07-28,2018-01-02,False,False,2021-01-01
0B48D24D006A47A38A2B,Inactive,Income,CAP_LT30K,2000-01-01,2020-12-10,True,True,2021-01-01
0B4B5EC27992B57952E7,Mass,Income,CAP_LT30K,2020-01-21,2018-01-02,False,False,2021-01-01
0B4BF4202B05ED27F7AE,Mass,Balanced,CAP_LT30K,2020-03-16,2020-10-01,False,False,2021-01-01
0B5030E5E0CCDCF96B2C,Premium,Income,CAP_80K_300K,2018-01-30,2020-10-23,False,False,2021-01-01
0B5C35046B7757ABA55C,Premium,Balanced,CAP_30K_80K,2018-03-05,2018-01-02,False,False,2021-01-01
0B5F245A6AB1ABA9A1BA,Mass,Income,CAP_LT30K,2018-01-30,2020-05-19,False,False,2021-01-01
0B6584C369F3EA6893F7,Premium,Balanced,CAP_30K_80K,2020-03-06,2020-03-06,False,False,2021-01-01
0B65DEBCE19EAF8EBFB5,Premium,Income,CAP_LT30K,2022-02-16,2018-01-02,False,False,2021-01-01
0B6AB38F56A2B2626FA4,Premium,Conservative,CAP_LT30K,2020-09-01,2018-01-02,False,False,2021-01-01
0B734BBB21412D3D8455,Premium,Income,CAP_LT30K,2019-10-15,2018-01-02,False,False,2021-01-01
0B7A8798AD0C2C8D0F86,Premium,Conservative,CAP_80K_300K,2018-06-26,2018-01-02,False,False,2021-01-01
0B8198D1D384A30B4AED,Mass,Conservative,CAP_30K_80K,2021-03-16,2018-01-02,False,False,2021-01-01
0B8242E0427F3D591002,Mass,Income,CAP_LT30K,2019-12-14,2018-01-02,False,False,2021-01-01
0B837FEBD0C0FCF99FC3,Mass,Income,CAP_LT30K,2019-03-18,2019-04-05,False,False,2021-01-01
0B875018A25822F1E398,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0B8F4890761861CB6E81,Premium,Conservative,CAP_LT30K,2020-08-18,2018-01-02,False,False,2021-01-01
0B93160DFE6139437136,Mass,Income,CAP_LT30K,2019-06-12,2020-12-14,False,False,2021-01-01
0B94FEFA6E52B4933B75,Mass,Income,CAP_LT30K,2022-04-27,2018-01-02,False,False,2021-01-01
0B952CB8DA75C09A2BD6,Professional,Balanced,CAP_LT30K,2021-11-10,2020-05-12,False,False,2021-01-01
0BA04ABEBCAF1E63CBF3,Mass,Balanced,CAP_LT30K,2018-06-29,2018-01-02,False,False,2021-01-01
0BA122FC4F45ED971862,Mass,Income,CAP_30K_80K,2021-09-15,2018-01-02,False,False,2021-01-01
0BA16BF260E4331AC23B,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0BA26BE63FAF2DA990C5,Premium,Balanced,CAP_LT30K,2021-07-28,2018-01-02,False,False,2021-01-01
0BA6187A98533E87F57F,Professional,Balanced,CAP_LT30K,2020-05-26,2020-05-26,False,False,2021-01-01
0BAAFFA242D59B9D1CAD,Mass,Income,CAP_80K_300K,2018-04-25,2018-01-02,False,False,2021-01-01
0BAB702AEF5AE7D9384B,Mass,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
0BACC66614B73286F9D6,Mass,Balanced,CAP_LT30K,2020-03-19,2018-01-02,False,False,2021-01-01
0BACCC4D7BD04D2EBA9D,Mass,Income,CAP_LT30K,2021-12-06,2018-01-02,False,False,2021-01-01
0BB0B37DC657B496EB5D,Mass,Balanced,CAP_LT30K,2018-01-16,2018-01-02,False,False,2021-01-01
0BBEAC45BC61C39EE502,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0BC42D9C72CFB745E1B2,Mass,Balanced,CAP_80K_300K,2000-01-01,2020-01-08,True,True,2021-01-01
0BC96E262D4C4EFEA058,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0BCA52E2E4AEC07D7CF7,Premium,Balanced,CAP_LT30K,2018-04-25,2018-01-02,False,False,2021-01-01
0BCB1BF720F674DCDFDC,Mass,Conservative,CAP_LT30K,2019-12-24,2018-01-02,False,False,2021-01-01
0BCC27EBCE23839C7359,Professional,Income,CAP_LT30K,2019-11-20,2018-01-02,False,False,2021-01-01
0BD02ADAF2B362803FD4,Premium,Income,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0BD3D1899559D1217055,Mass,Balanced,CAP_LT30K,2019-07-23,2020-03-12,False,False,2021-01-01
0BD8838062B3A39E41C5,Mass,Aggressive,CAP_30K_80K,2018-02-07,2020-02-25,False,False,2021-01-01
0BD8A9A7A7D8007E4ABD,Professional,Balanced,CAP_LT30K,2018-01-03,2020-01-03,False,False,2021-01-01
0BD8FEFC8A262757D705,Mass,Conservative,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0BE557A1DB54666E9F08,Premium,Income,CAP_30K_80K,2018-09-12,2018-01-02,False,False,2021-01-01
0BE770C6A8235B07E029,Mass,Income,CAP_LT30K,2020-03-10,2020-03-10,False,False,2021-01-01
0BE9A985DEB672CE2BCB,Mass,Conservative,CAP_LT30K,2018-02-26,2018-01-02,False,False,2021-01-01
0BEA01E24A379C8A9FC4,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0BEC5635A9C71367F7EE,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0BEFF1EDC3DFFA460C83,Mass,Conservative,CAP_LT30K,2018-04-24,2018-01-02,False,False,2021-01-01
0BF37CE2AF06499C8E43,Mass,Conservative,CAP_LT30K,2018-09-17,2018-01-02,False,False,2021-01-01
0BF57C082D4D20F37D38,Premium,Income,CAP_30K_80K,2022-01-19,2020-10-23,False,False,2021-01-01
0BF958E08588B3214A67,Mass,Conservative,Unknown,2015-04-06,2018-01-02,False,False,2021-01-01
0BFF72034E2306E68746,Professional,Income,CAP_LT30K,2020-03-03,2020-03-11,False,False,2021-01-01
0C027759A1F5C8158C88,Mass,Income,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
0C040E9A89D773CBF410,Mass,Aggressive,CAP_30K_80K,2020-06-30,2019-10-18,False,False,2021-01-01
0C049E8E2994758E686E,Premium,Income,CAP_LT30K,2018-09-11,2020-01-09,False,False,2021-01-01
0C055A98E95D71331B47,Premium,Income,CAP_LT30K,2019-01-24,2019-07-17,False,False,2021-01-01
0C08C3BC2C8E1A06E719,Mass,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
0C0C33495784376911BD,Mass,Income,CAP_LT30K,2020-10-06,2018-01-02,False,False,2021-01-01
0C12208700AC779C2F33,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C12AD40A904BBBA377B,Mass,Income,CAP_LT30K,2018-10-09,2018-10-15,False,False,2021-01-01
0C14FF56E852A4FF8BD8,Mass,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
0C15C967D4677BCAEE61,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C1F97E1EDA3E7C61A9F,Premium,Income,CAP_80K_300K,2019-10-04,2020-12-09,False,False,2021-01-01
0C2279F5001B7E349BF1,Mass,Income,CAP_30K_80K,2018-01-08,2018-01-02,False,False,2021-01-01
0C24E6552C1B03F58B46,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C295B053CDEF48861F5,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C2B896CA71EF1F764EA,Mass,Income,CAP_LT30K,2021-04-15,2018-01-02,False,False,2021-01-01
0C2F59FE47B03BFF5CD8,Mass,Conservative,CAP_LT30K,2022-02-17,2018-01-02,False,False,2021-01-01
0C2FC84CF2DEF7964BAB,Professional,Aggressive,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C31A407571E907953AA,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C3DAD44AE03EE490CEE,Premium,Income,CAP_80K_300K,2019-04-04,2020-01-23,False,False,2021-01-01
0C3EAC3B487518823E5C,Premium,Aggressive,CAP_GT300K,2021-11-18,2020-11-10,False,False,2021-01-01
0C4013D57696326E8E2A,Mass,Conservative,CAP_LT30K,2018-01-11,2018-01-02,False,False,2021-01-01
0C437D4BA4B54038202F,Premium,Aggressive,CAP_80K_300K,2020-06-30,2018-01-02,False,False,2021-01-01
0C4400D1000734EC308F,Premium,Income,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
0C4583CFF79D04964B16,Mass,Income,CAP_LT30K,2021-05-12,2018-01-02,False,False,2021-01-01
0C532973C6C4D72354E2,Mass,Conservative,CAP_LT30K,2021-02-12,2018-01-02,False,False,2021-01-01
0C53AA234D97BB36BC17,Mass,Income,CAP_LT30K,2022-08-02,2018-01-02,False,False,2021-01-01
0C55077207F7D52CA798,Premium,Balanced,CAP_LT30K,2018-08-23,2020-03-27,False,False,2021-01-01
0C5A50FCEEC56DEA562E,Premium,Income,CAP_LT30K,2018-01-11,2018-01-02,False,False,2021-01-01
0C5C617C6A9874086AC9,Mass,Conservative,CAP_LT30K,2018-04-19,2018-01-02,False,False,2021-01-01
0C5D4A2CF1D605177190,Professional,Conservative,CAP_LT30K,2020-02-06,2018-01-02,False,False,2021-01-01
0C5DBC76C7BF59A61CFB,Premium,Balanced,CAP_LT30K,2018-02-26,2018-01-02,False,False,2021-01-01
0C5DD6D5C8AEB7D24468,Mass,Balanced,CAP_LT30K,2000-01-01,2018-05-14,True,True,2021-01-01
0C606B3BF7F8B772FCD7,Professional,Aggressive,CAP_80K_300K,2022-01-20,2020-03-06,False,False,2021-01-01
0C639EE9FB5DE86E019D,Mass,Income,CAP_LT30K,2000-01-01,2020-03-06,True,True,2021-01-01
0C63BAFA632B49D0F5CA,Premium,Aggressive,CAP_80K_300K,2018-01-26,2020-02-17,False,False,2021-01-01
0C65EFD4BC928FFFE526,Mass,Income,CAP_LT30K,2021-09-20,2018-01-02,False,False,2021-01-01
0C698FC6965882309835,Mass,Unknown,Unknown,2018-01-23,2018-01-23,False,False,2021-01-01
0C6A934E6C08F2AD9F32,Mass,Income,CAP_LT30K,2018-09-14,2018-01-02,False,False,2021-01-01
0C7366D2F8F160B958BD,Mass,Income,CAP_LT30K,2020-06-03,2020-06-09,False,False,2021-01-01
0C758932172B6FCDFD87,Premium,Balanced,CAP_LT30K,2018-01-03,2018-01-02,False,False,2021-01-01
0C77529535A7A2A445A4,Mass,Conservative,CAP_LT30K,2018-01-10,2018-01-02,False,False,2021-01-01
0C78508FF782EDD8F722,Mass,Conservative,CAP_LT30K,2019-05-07,2018-01-02,False,False,2021-01-01
0C7A955CD4FD8AC161BB,Professional,Aggressive,CAP_80K_300K,2021-02-19,2018-01-02,False,False,2021-01-01
0C7DC651A5ADAE6EB1BF,Mass,Aggressive,CAP_LT30K,2021-09-15,2018-01-02,False,False,2021-01-01
0C7F1739792A71D13886,Mass,Aggressive,CAP_30K_80K,2021-02-16,2018-01-30,False,False,2021-01-01
0C81C69AF624330B63E7,Mass,Income,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
0C8653CF63DF47A2AFE9,Mass,Income,CAP_LT30K,2019-12-31,2018-01-02,False,False,2021-01-01
0C878A0DBD0BCE7BEC95,Mass,Conservative,CAP_LT30K,2021-03-30,2018-01-02,False,False,2021-01-01
0C8B400A46690A0D68A1,Premium,Balanced,CAP_80K_300K,2019-11-29,2019-12-03,False,False,2021-01-01
0C8F14564604E118C124,Premium,Aggressive,CAP_GT300K,2020-03-20,2018-01-02,False,False,2021-01-01
0C94C9CD41FF1853042B,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0C9ACD63A020E54E83DE,Mass,Balanced,CAP_LT30K,2018-09-10,2018-01-02,False,False,2021-01-01
0C9E8D989E4FD8056CBA,Mass,Conservative,CAP_LT30K,2018-06-21,2018-01-02,False,False,2021-01-01
0CA01B0C8D1B654A5C7B,Mass,Conservative,CAP_LT30K,2018-07-26,2018-01-02,False,False,2021-01-01
0CA7137BD1407EB00B48,Premium,Income,CAP_LT30K,2021-11-04,2018-01-02,False,False,2021-01-01
0CA916958846A1A64548,Mass,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
0CAD8C26CA53D5D8D97A,Mass,Conservative,CAP_30K_80K,2018-01-24,2018-01-02,False,False,2021-01-01
0CAF60C5B6974C28E978,Mass,Balanced,CAP_30K_80K,2020-02-07,2020-02-21,False,False,2021-01-01
0CB5D8AC452709B002B2,Premium,Conservative,CAP_LT30K,2018-05-17,2020-11-24,False,False,2021-01-01
0CBC93326C268F646AB8,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0CBEEEBAD8C4031E4E6E,Mass,Income,CAP_LT30K,2019-06-18,2018-01-02,False,False,2021-01-01
0CC4F889482BE3F8C9BB,Mass,Income,CAP_LT30K,2019-07-08,2018-01-02,False,False,2021-01-01
0CC638BF02ED1D8DAF82,Mass,Income,CAP_LT30K,2019-04-30,2018-01-02,False,False,2021-01-01
0CCB278F7104C8DD11C3,Premium,Balanced,CAP_30K_80K,2018-03-28,2020-10-23,False,False,2021-01-01
0CCD8B8E51D126481B35,Mass,Income,CAP_LT30K,2018-01-23,2018-01-02,False,False,2021-01-01
0CCE5E8F663F06404058,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0CCF66CFA2891CCCC6AE,Mass,Income,CAP_LT30K,2018-10-24,2018-01-02,False,False,2021-01-01
0CD5BBF8B8E7AFFAE24A,Mass,Income,CAP_LT30K,2018-08-03,2018-02-22,False,False,2021-01-01
0CDC80258071B1D56580,Mass,Income,CAP_LT30K,2021-12-14,2018-01-02,False,False,2021-01-01
0CDC8A90B4C5D4559E17,Mass,Income,CAP_80K_300K,2020-09-23,2020-09-23,False,False,2021-01-01
0CDFD3F23A9B9E06C259,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0CE1BE0E080557AD6090,Premium,Balanced,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
0CE2ECE7BAAAD196B0BE,Premium,Balanced,CAP_30K_80K,2019-06-20,2018-01-02,False,False,2021-01-01
0CE2F0B945DE3E34C571,Mass,Income,CAP_LT30K,2022-10-06,2018-01-02,False,False,2021-01-01
0CE3888BFF32A5D9E33B,Mass,Income,CAP_LT30K,2020-03-05,2020-07-16,False,False,2021-01-01
0CE625841DACCEB112E8,Mass,Income,CAP_30K_80K,2020-01-31,2020-02-07,False,False,2021-01-01
0CE65868AB1A39C413DE,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0CE97B2402C8E19D59DB,Premium,Balanced,CAP_80K_300K,2020-06-24,2020-06-24,False,False,2021-01-01
0CEFE88892DCDEB55F3A,Mass,Income,CAP_LT30K,2018-08-21,2018-01-02,False,False,2021-01-01
0CF1F920E915A2AA11BA,Mass,Income,CAP_LT30K,2019-08-22,2018-01-02,False,False,2021-01-01
0CF337B68F6F0BE6C908,Premium,Aggressive,CAP_30K_80K,2021-04-23,2018-01-02,False,False,2021-01-01
0CF4F435A2563EC1E3DA,Mass,Aggressive,CAP_GT300K,2021-12-28,2018-01-02,False,False,2021-01-01
0CF74B1FD353911519D5,Mass,Conservative,CAP_LT30K,2021-09-22,2018-01-02,False,False,2021-01-01
0CF84CD2783F1C712869,Mass,Balanced,CAP_LT30K,2018-01-09,2018-01-02,False,False,2021-01-01
0CF9383FC23B4E94733F,Mass,Conservative,CAP_LT30K,2019-11-08,2018-01-02,False,False,2021-01-01
0CF95980D6DCFFD90AE7,Premium,Aggressive,CAP_30K_80K,2018-05-10,2018-01-02,False,False,2021-01-01
0D016E2A7B82A2E206C1,Mass,Income,CAP_LT30K,2019-05-30,2018-01-02,False,False,2021-01-01
0D01A66B73407430996A,Mass,Income,CAP_LT30K,2018-03-05,2020-10-02,False,False,2021-01-01
0D03B917EC998B5F64CE,Mass,Balanced,CAP_30K_80K,2018-10-17,2018-01-02,False,False,2021-01-01
0D05547270C7AE70DFDE,Mass,Balanced,CAP_LT30K,2018-01-12,2018-01-12,False,False,2021-01-01
0D0E0018AB76882597B4,Mass,Income,CAP_LT30K,2021-11-05,2018-01-02,False,False,2021-01-01
0D103F0317E759D4A1EA,Mass,Income,CAP_30K_80K,2021-01-21,2020-02-07,False,False,2021-01-01
0D1292675362E0B3B530,Premium,Balanced,CAP_80K_300K,2021-04-22,2018-01-02,False,False,2021-01-01
0D17CB2793EA1E9F0A15,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0D19624281B3508445F6,Premium,Income,CAP_LT30K,2021-06-03,2018-01-02,False,False,2021-01-01
0D1C2EFB3A2AC9B1407A,Mass,Balanced,CAP_LT30K,2019-09-26,2020-03-09,False,False,2021-01-01
0D1DFEC0247D3F860CE4,Premium,Income,CAP_30K_80K,2018-07-10,2018-01-02,False,False,2021-01-01
0D267671ADD46920890F,Mass,Aggressive,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0D278218A4F64691F914,Mass,Balanced,CAP_LT30K,2022-02-04,2018-01-02,False,False,2021-01-01
0D27A23483D6685ACB0E,Mass,Income,CAP_LT30K,2018-05-09,2018-05-07,False,False,2021-01-01
0D28176D4426465BB022,Mass,Income,CAP_30K_80K,2020-03-13,2020-03-13,False,False,2021-01-01
0D2A4BD9A0CC9DBAE512,Mass,Balanced,CAP_LT30K,2019-05-27,2018-01-02,False,False,2021-01-01
0D3380EDDB5DB43CD827,Mass,Aggressive,CAP_80K_300K,2018-02-02,2018-03-07,False,False,2021-01-01
0D3743BB7C2214008382,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0D39BA0EEE48CA7C421D,Mass,Balanced,CAP_LT30K,2018-05-07,2018-01-02,False,False,2021-01-01
0D3BC99E52972A2612B8,Premium,Balanced,CAP_80K_300K,2021-11-11,2020-02-17,False,False,2021-01-01
0D42EF59A600E81D5C35,Mass,Conservative,CAP_LT30K,2018-11-02,2018-01-02,False,False,2021-01-01
0D50C6D8DC3BDA0D9914,Premium,Income,CAP_LT30K,2018-11-29,2018-01-02,False,False,2021-01-01
0D518994F450598D86B8,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
0D5307743EE620481DCB,Professional,Aggressive,CAP_30K_80K,2018-08-30,2020-01-09,False,False,2021-01-01
0D55010949E881F2F83C,Mass,Income,CAP_30K_80K,2021-03-11,2018-01-02,False,False,2021-01-01
0D58CD12FC6496536DDC,Mass,Balanced,CAP_LT30K,2018-06-28,2018-10-15,False,False,2021-01-01
0D5C14F29DE22EB1D79E,Mass,Income,CAP_LT30K,2020-03-23,2020-03-31,False,False,2021-01-01
