customerID,ISIN,net_units,currently_held
2442333BBB1AB0090EE8,GRS477003008,270.0,True
2442333BBB1AB0090EE8,GRS518003009,580.0,True
244BCE0C6B3BDF79B849,CH0198251305,230.0,True
244BCE0C6B3BDF79B849,GRS014003032,550.0,True
244BCE0C6B3BDF79B849,GRS015003007,0.0,False
244BCE0C6B3BDF79B849,GRS144003001,2910.0,True
244BCE0C6B3BDF79B849,GRS245213004,80.0,True
244BCE0C6B3BDF79B849,GRS282183003,374.0,True
244BCE0C6B3BDF79B849,GRS298343005,0.0,False
244BCE0C6B3BDF79B849,GRS337003008,320.0,True
244BCE0C6B3BDF79B849,GRS393503008,350.0,True
244BCE0C6B3BDF79B849,GRS419003009,600.0,True
244BCE0C6B3BDF79B849,GRS426003000,1002.0,True
244BCE0C6B3BDF79B849,GRS434003000,82.0,True
244BCE0C6B3BDF79B849,GRS495003006,1599.0,True
244F02D2B4543EA2E44F,GRS373173004,10.0,True
245222634C14295DFC91,GRF000024007,0.0,False
24525BE8B38D665EB80C,GRS310003009,-1.1368683772161603e-13,False
24525BE8B38D665EB80C,GRS517003000,0.0,False
2456D20DC2EF3D2E97AB,GRS003003035,181.0,True
245709E0FCCDEAF58F53,GRS003003035,10521.0,True
24580E44B124F61F0DEF,GRF000024007,3605.942,True
24580E44B124F61F0DEF,GRS003003035,0.0,False
24580E44B124F61F0DEF,GRS014003032,0.0,False
24580E44B124F61F0DEF,GRS015003007,3000.0,True
245AA4737A84AACF8AE9,GRS245213004,0.0,False
245AA4737A84AACF8AE9,GRS393503008,480.0,True
245CDA3CB6715097381C,GRC419120AD7,9.0,True
245CDA3CB6715097381C,GRC4261213D5,4.0,True
24600E4F04CDF932757B,GRS065003014,1000.0,True
24600E4F04CDF932757B,GRS137003000,1000.0,True
24600E4F04CDF932757B,GRS277023008,200.0,True
24600E4F04CDF932757B,GRS404003006,400.0,True
24600E4F04CDF932757B,GRS405003005,0.0,False
246069C37FAC89E77970,GRF000037009,215.498,True
246069C37FAC89E77970,GRS003003035,1000.0,True
2464D191A5A709347FA5,GRS403003007,1.0,True
2468439A1ADB6D2AA862,GRS014003032,862.0,True
2468439A1ADB6D2AA862,GRS323003012,2000.0,True
2468439A1ADB6D2AA862,GRS343313003,3000.0,True
2468439A1ADB6D2AA862,GRS518003009,800.0,True
246A6F233A4A04525621,GRS003003035,1.0,True
246D605A27EB0D09B66E,GRS497003012,24.0,True
246D75ED97E732099980,GRS003003035,0.0,False
247084C588065793F157,GRS001003037,158.49999999999994,True
247084C588065793F157,GRS003003035,0.0,False
247084C588065793F157,GRS014003032,1000.0,True
247084C588065793F157,GRS015003007,0.0,False
247084C588065793F157,GRS213213002,0.0,False
247084C588065793F157,GRS323003012,3000.0,True
247084C588065793F157,GRS346003007,5000.0,True
247084C588065793F157,GRS368313003,0.0,False
247084C588065793F157,GRS384003000,0.0,False
247084C588065793F157,GRS434003000,0.0,False
247084C588065793F157,GRS473003002,0.0,False
247084C588065793F157,GRS475003018,0.0,False
247303ABFA315F1BAA9D,GRS003003035,16.0,True
247303ABFA315F1BAA9D,GRS004013009,250.0,True
247303ABFA315F1BAA9D,GRS015003007,386.0,True
247303ABFA315F1BAA9D,GRS260333000,250.0,True
247303ABFA315F1BAA9D,GRS298343005,61.0,True
247303ABFA315F1BAA9D,GRS314003005,7507.0,True
247303ABFA315F1BAA9D,GRS393503008,1470.0,True
247303ABFA315F1BAA9D,GRS395363005,1250.0,True
247303ABFA315F1BAA9D,GRS419003009,350.0,True
2473869905C5435CA529,GRS003003035,0.0,False
24784B72A47BA277C55E,GRS003003035,390573.0,True
2478F1DA29CD0B4FFDA2,GRC4261213D5,2.0,True
2478F1DA29CD0B4FFDA2,GRS015003007,1000.0,True
2478F1DA29CD0B4FFDA2,GRS343313003,2500.0,True
2478F1DA29CD0B4FFDA2,GRS395363005,500.0,True
2479C63DF7239E4D7A40,GRS003003035,350.0,True
247B0ACBF332C5AD3465,GRS191213008,2063.0,True
247F745D6840F1D15411,GRS260333000,0.0,False
247FA925BD818F71A409,GRS003003035,0.0,False
24808D42504C9DB224A1,GRS003003035,6.0,True
24808D42504C9DB224A1,GRS015003007,80.0,True
24808D42504C9DB224A1,GRS419003009,110.0,True
24808D42504C9DB224A1,GRS495003006,50.0,True
2488C99A99B906A54AA9,GRS015003007,0.0,False
2488C99A99B906A54AA9,GRS148003015,0.0,False
2488C99A99B906A54AA9,GRS495003006,0.0,False
24899E981E40590A69D9,GRF000029006,870.716,True
24899E981E40590A69D9,GRF000038007,3137.747,True
2489D0D8C0C4F6E7B540,GRF000037009,0.0,False
2489D0D8C0C4F6E7B540,GRS419003009,0.0,False
248BD837747F4CEC6635,GRS260333000,0.0,False
248C909C2C21E21E31AB,GRS001003037,0.0,False
248C909C2C21E21E31AB,GRS003003035,0.0,False
248C909C2C21E21E31AB,GRS314003005,0.0,False
248C909C2C21E21E31AB,GRS346003007,30000.0,True
248C909C2C21E21E31AB,GRS434003000,8000.0,True
248D0C4A35479495F3B2,GRF000037009,0.0,False
24958CB43A6D2E23A10D,GRS015003007,17.0,True
2499C07E912AD3023DF9,GRF000031002,465.014,True
249A891E395D6949A771,GRS003003035,4280.0,True
249A891E395D6949A771,GRS014003032,0.0,False
249A891E395D6949A771,GRS015003007,9300.0,True
249E6126CBC9A53C8528,LU0006344922,0.0,False
249FADEFDB709597DBA7,GRS003003035,650.0,True
24A025B89E4F5DF4927D,GRS003003035,0.0,False
24A025B89E4F5DF4927D,GRS495003006,0.0,False
24A28235711FC1973748,GRS003003035,2633.0,True
24A28235711FC1973748,GRS004013009,0.0,False
24A28235711FC1973748,GRS359353000,2250.0,True
24A712E66A8BD7691766,GRS003003035,161.0,True
24A8EA43D63A33096B4E,GRS003003035,134.0,True
24B0C233132D89CD1B00,GRS003003035,0.0,False
24B7C3F30208E6DBA4D8,GRS260333000,187.0,True
24B7C3F30208E6DBA4D8,GRS298343005,55.0,True
24B93D74EC149F6FB209,GRC4261213D5,6.0,True
24BC73E0462E0ED17072,GRS003003035,830.0,True
24BC73E0462E0ED17072,GRS014003032,1363.0,True
24BC73E0462E0ED17072,GRS015003007,0.0,False
24BC73E0462E0ED17072,GRS323003012,0.0,False
24BC73E0462E0ED17072,GRS343313003,8600.0,True
24BDF27C8BD5DB046FB5,GRC4261213D5,2.0,True
24C24D9DFA5DC4FCA4C4,GRS015003007,0.0,False
24C24D9DFA5DC4FCA4C4,GRS144003001,0.0,False
24C24D9DFA5DC4FCA4C4,GRS191213008,0.0,False
24C24D9DFA5DC4FCA4C4,GRS247003007,0.0,False
24C24D9DFA5DC4FCA4C4,GRS320313000,0.0,False
24C24D9DFA5DC4FCA4C4,GRS331043000,0.0,False
24C2A082EA64C3010E1B,GRS406003004,0.0,False
24C2A082EA64C3010E1B,GRS419003009,0.0,False
24C2A082EA64C3010E1B,GRS426003000,1000.0,True
24C2E92F2E3F41D35A31,GRC419120AD7,7.0,True
24C6C7136420E9EB27B7,GRS003003035,1000.0,True
24CBA51C2A4E895C2AFC,GRS003003035,1.0,True
24CE72E14E681D4EF2EC,GRS004013009,200.0,True
24D411223173E2058B6C,GRF000031002,121.618,True
24D988C7D499FD89E220,GRS260333000,0.0,False
24DB147CD2409E9483FD,GRC4261213D5,5.0,True
24DB147CD2409E9483FD,GRF000023009,33.538,True
24DBDF0F6649F62F9BC6,GRF000022001,2535.667,True
24DBDF0F6649F62F9BC6,GRF000023009,0.0,False
24DBDF0F6649F62F9BC6,GRF000031002,0.0,False
24DEC16E475C59E0AE81,GRS398003004,0.0,False
24E0488EB0AB9448694D,GRS003003035,2006.0,True
24E0488EB0AB9448694D,GRS260333000,64.0,True
24E0488EB0AB9448694D,GRS298343005,31.0,True
24E0488EB0AB9448694D,GRS314003005,3500.0,True
24E0488EB0AB9448694D,GRS343313003,1150.0,True
24E0488EB0AB9448694D,GRS372003004,1000.0,True
24E0488EB0AB9448694D,GRS395363005,500.0,True
24E0488EB0AB9448694D,GRS419003009,170.0,True
24E0488EB0AB9448694D,GRS434003000,800.0,True
24E0488EB0AB9448694D,GRS518003009,500.0,True
24E5F4D1A697027A0882,100974271034,0.0,False
24E5F4D1A697027A0882,BE0974303357,0.0,False
24E5F4D1A697027A0882,CY0109232112,30000.0,True
24E5F4D1A697027A0882,GRC4261213D5,7.0,True
24E5F4D1A697027A0882,GRF000022001,81.201,True
24E5F4D1A697027A0882,GRF000037009,182.122,True
24E5F4D1A697027A0882,GRF000038007,429.7,True
24E5F4D1A697027A0882,GRS003003035,2000.0,True
24E5F4D1A697027A0882,GRS014003032,1875.0,True
24E5F4D1A697027A0882,GRS015003007,0.0,False
24E5F4D1A697027A0882,GRS070003009,0.0,False
24E5F4D1A697027A0882,GRS087003000,6000.0,True
24E5F4D1A697027A0882,GRS191213008,0.0,False
24E5F4D1A697027A0882,GRS208303008,0.0,False
24E5F4D1A697027A0882,GRS222213001,0.0,False
24E5F4D1A697027A0882,GRS260333000,1000.0,True
24E5F4D1A697027A0882,GRS281003004,0.0,False
24E5F4D1A697027A0882,GRS282183003,500.0,True
24E5F4D1A697027A0882,GRS298343005,500.0,True
24E5F4D1A697027A0882,GRS314003005,500000.0,True
24E5F4D1A697027A0882,GRS323003012,5000.0,True
24E5F4D1A697027A0882,GRS343313003,15000.0,True
24E5F4D1A697027A0882,GRS393503008,200.0,True
24E5F4D1A697027A0882,GRS426003000,1000.0,True
24E5F4D1A697027A0882,GRS432003028,1562.0,True
24E5F4D1A697027A0882,GRS472003011,0.0,False
24E5F4D1A697027A0882,GRS496003005,1000.0,True
24E8851687F7B9163599,GRS003003035,2633.0,True
24E8851687F7B9163599,GRS004013009,1500.0,True
24E8851687F7B9163599,GRS359353000,3250.0,True
24F2C78B1A8E9621E655,GRS003003035,0.0,False
24F2C78B1A8E9621E655,GRS014003032,625.0,True
24F2C78B1A8E9621E655,GRS326003019,0.0,False
24F3731971A09D6BC354,GRS260333000,88.0,True
24F79E6F9D1207EFDC8D,GRS003003035,5000.0,True
24F79E6F9D1207EFDC8D,GRS015003007,20000.0,True
24F79E6F9D1207EFDC8D,GRS359353000,0.0,False
24F79E6F9D1207EFDC8D,GRS484003009,500.0,True
24FB1F208D35F91A1423,BE0974303357,38.0,True
24FB1F208D35F91A1423,GRS003003035,153.0,True
24FB1F208D35F91A1423,GRS281003004,300.0,True
24FB7D7F1D5C5CA96B14,GRF000037009,607.47,True
24FF46CCC0FB010C4220,GRS004013009,0.0,False
24FF46CCC0FB010C4220,GRS087003000,0.0,False
24FF46CCC0FB010C4220,GRS087103008,0.0,False
24FF8AEF7C3B4F51110A,CY0109232112,12500.0,True
24FF8AEF7C3B4F51110A,GRS003003035,10000.0,True
24FF8AEF7C3B4F51110A,GRS014003032,0.0,False
24FF8AEF7C3B4F51110A,GRS298343005,6000.0,True
24FF8AEF7C3B4F51110A,GRS323003012,30000.0,True
24FF8AEF7C3B4F51110A,GRS434003000,0.0,False
250164944E086E8D2FBE,GRS298343005,12.0,True
2504E6A04D78283DF7DD,GRS014003032,0.0,False
2504E6A04D78283DF7DD,GRS314003005,0.0,False
25056534F06F15CC4141,GRS298343005,49.0,True
2506123746AE7FD82C66,GRS003003035,6.0,True
2506123746AE7FD82C66,GRS015003007,74.0,True
250634654BADE44D6353,GRS260333000,201.0,True
250925D9ED963C0FFD73,BE0974303357,15.0,True
250925D9ED963C0FFD73,GRS003003035,90.0,True
250925D9ED963C0FFD73,GRS015003007,260.0,True
250925D9ED963C0FFD73,GRS204003008,0.0,False
250925D9ED963C0FFD73,GRS245213004,37.0,True
250925D9ED963C0FFD73,GRS281003004,125.0,True
250925D9ED963C0FFD73,GRS343313003,0.0,False
250925D9ED963C0FFD73,GRS434003000,20.0,True
2515A0EC623825F3A7C3,GRF000037009,423.916,True
25164604823D123A68A2,GRS260333000,0.0,False
251719CCFB3500607DD8,GRC4261213D5,18.0,True
251719CCFB3500607DD8,GRF000037009,1.5987211554602254e-13,True
251719CCFB3500607DD8,GRS298343005,1000.0,True
251719CCFB3500607DD8,GRS518003009,0.0,False
2519036447A90CD9834B,GRS003003035,0.0,False
2519036447A90CD9834B,GRS513003004,0.0,False
251F886F5B924FDCBDBD,GRS003003035,344.0,True
251F886F5B924FDCBDBD,GRS184003002,500.0,True
252022E42974C932A967,GRF000093002,234.855,True
2525AEB75AD71649F3AB,GRS260333000,0.0,False
2525CCF377B9BD13992E,GRF000037009,1583.282,True
252653A713AF3C9250A6,GRS015003007,0.0,False
252D7F4CF094C677692D,GRS298343005,0.0,False
252DE610327F37BDAC11,CY0109232112,833.0,True
252DE610327F37BDAC11,GRS003003035,5000.0,True
252DE610327F37BDAC11,GRS014003032,0.0,False
252DE610327F37BDAC11,GRS323003012,10000.0,True
252DE610327F37BDAC11,GRS393503008,450.0,True
252DE610327F37BDAC11,GRS419003009,500.0,True
252DE610327F37BDAC11,GRS434003000,0.0,False
252E42BCD4EDA3B337D9,GRS003003035,1000.0,True
25316E525F5F08B571BA,GRS003003035,200.0,True
2533401057EDD19B855A,GRS191213008,875.0,True
2533401057EDD19B855A,GRS419003009,413.0,True
2537D8C679D8C451C6FA,GRS003003035,2000.0,True
2537D8C679D8C451C6FA,GRS014003032,1896.0,True
2538D0376D13F5DD6E6F,GRS003003035,0.0,False
25396C1042CE7C2F61C1,GRF000036001,750.356,True
25396C1042CE7C2F61C1,GRF000045002,537.495,True
253979FB59CC15DA51F7,GRS003003035,0.0,False
253B93CAA48303C38273,LU0167237543,0.0,False
25410F8A0518D996C0E2,GRS095001004,0.0,False
25410F8A0518D996C0E2,GRS234003002,0.0,False
25410F8A0518D996C0E2,GRS323003012,0.0,False
2542D957E2CFEA1CD333,GRF000037009,624.762,True
254394B064FBCB6EF963,GRS260333000,0.0,False
254731EC5A02C5931545,GRF000023009,0.0,False
2549EB92A4565E4353AC,GRS003003035,2500.0,True
254A0917084C5CE0FA5C,GRS495003006,30.0,True
254B55CA692F6585179A,GRS413313008,600.0,True
254B55CA692F6585179A,GRS433003019,20.0,True
254BCFFB08050940C50C,GRS496003005,0.0,False
254D10ACBF832B2FE6B7,GRF000037009,210.763,True
254D7A74BBD18CC8EB77,GRF000022001,739.169,True
25524B51896B4E52BA83,GRC4261213D5,3.0,True
25524B51896B4E52BA83,GRC813119AD1,4.0,True
25524B51896B4E52BA83,GRC8161185B1,9.0,True
25524B51896B4E52BA83,GRC8171186B7,15.0,True
2552C39361F49A219E65,GRF000037009,0.0,False
2557508DED738A6D413C,CH0198251305,0.0,False
2557508DED738A6D413C,GRS004013009,300.0,True
2557508DED738A6D413C,GRS074083007,0.0,False
2557508DED738A6D413C,GRS145003000,0.0,False
2557508DED738A6D413C,GRS191213008,300.0,True
2557508DED738A6D413C,GRS282183003,0.0,False
2557508DED738A6D413C,GRS298343005,0.0,False
2557508DED738A6D413C,GRS337003008,200.0,True
2557508DED738A6D413C,GRS359353000,100.0,True
2557508DED738A6D413C,GRS393503008,0.0,False
2557508DED738A6D413C,GRS395363005,400.0,True
2557508DED738A6D413C,GRS419003009,350.0,True
2557508DED738A6D413C,GRS426003000,0.0,False
2557508DED738A6D413C,GRS434003000,0.0,False
2557508DED738A6D413C,GRS491003000,0.0,False
2557508DED738A6D413C,GRS495003006,0.0,False
2557508DED738A6D413C,GRS518003009,1000.0,True
25580520DC86B43213B7,GRS015003007,0.0,False
25580520DC86B43213B7,GRS144003001,0.0,False
25580520DC86B43213B7,GRS419003009,0.0,False
255B04A10F1D7C1B4631,GRS310003009,0.0,False
255B04A10F1D7C1B4631,GRS373173004,0.0,False
255B04A10F1D7C1B4631,GRS495003006,0.0,False
255B04A10F1D7C1B4631,GRS517003000,0.0,False
255E390D0B9797AA3C5F,GRC4261213D5,11.0,True
255FA64C92188B16B943,GRS434003000,53.0,True
25617707A48A5C95F82A,GRS003003035,0.0,False
25617707A48A5C95F82A,GRS014003032,0.0,False
25617707A48A5C95F82A,GRS015003007,0.0,False
25617707A48A5C95F82A,GRS323003012,0.0,False
25617707A48A5C95F82A,GRS434003000,0.0,False
25617707A48A5C95F82A,GRS518003009,9400.0,True
2561E178FE4AF930D20E,GRS014003032,242.0,True
2561E178FE4AF930D20E,GRS015003007,0.0,False
2561E178FE4AF930D20E,GRS260333000,0.0,False
256263AE503B05761B88,100974271034,0.0,False
256263AE503B05761B88,CY0109232112,0.0,False
256263AE503B05761B88,GRS001003037,250.66666666666666,True
256263AE503B05761B88,GRS003003035,0.0,False
256263AE503B05761B88,GRS014003032,0.0,False
256263AE503B05761B88,GRS015003007,0.0,False
256263AE503B05761B88,GRS145003000,0.0,False
256263AE503B05761B88,GRS191213008,0.0,False
256263AE503B05761B88,GRS289103004,0.0,False
256263AE503B05761B88,GRS314003005,67010.0,True
256263AE503B05761B88,GRS323003012,0.0,False
256263AE503B05761B88,GRS419003009,0.0,False
256263AE503B05761B88,GRS434003000,0.0,False
256786BF49265A10DF9B,GRS298343005,0.0,False
25688CEE6EA7B415D01A,GRS014003032,0.0,False
256BAAD5596D06A69F9F,GRS003003035,0.0,False
256BAAD5596D06A69F9F,GRS015003007,0.0,False
256BAAD5596D06A69F9F,GRS323003012,0.0,False
257233392905D7E08BC8,GRS014003032,0.0,False
257233392905D7E08BC8,GRS015003007,0.0,False
257233392905D7E08BC8,GRS213213002,0.0,False
257233392905D7E08BC8,GRS314003005,0.0,False
257233392905D7E08BC8,GRS384003000,1000.0,True
257233392905D7E08BC8,GRS426003000,230.0,True
257348CFD9CFE9358796,GRS003003035,0.0,False
257348CFD9CFE9358796,GRS014003032,6.0,True
257348CFD9CFE9358796,GRS015003007,150.0,True
257348CFD9CFE9358796,GRS323003012,500.0,True
257348CFD9CFE9358796,GRS422003004,1000.0,True
257348CFD9CFE9358796,GRS518003009,200.0,True
257A2C91421A7CCC2C1F,GRC4261213D5,3.0,True
257B31B6407C4F6AA104,GRS298343005,0.0,False
257C0FC10B254388016A,GRS505003004,0.0,False
257F9978E33168C00EE3,GRS003003035,333.0,True
25816BA1392D5EFD27A3,GRF000031002,1.0658141036401503e-14,True
2582BAB1A8CEAF2E738B,GRC4261213D5,1.0,True
2582BAB1A8CEAF2E738B,GRS003003035,2000.0,True
2582BAB1A8CEAF2E738B,GRS323003012,1200.0,True
2582BAB1A8CEAF2E738B,GRS434003000,0.0,False
2582D713C097A763A2CD,GRF000022001,0.0,False
2582D713C097A763A2CD,GRF000031002,0.0,False
2582D713C097A763A2CD,GRF000036001,0.0,False
2582D713C097A763A2CD,GRF000045002,0.0,False
258332A40DF09AD2C8AB,GRC3931176B0,0.0,False
258332A40DF09AD2C8AB,GRC4261213D5,1.0,True
258663DDBD232CED488C,GRS003003035,0.0,False
258978FB556E78556279,GRS003003035,1004.0,True
258978FB556E78556279,GRS156203002,2000.0,True
2595B07161A920F33A13,GRF000022001,737.952,True
2595B07161A920F33A13,GRF000031002,640.664,True
2595B07161A920F33A13,GRF000036001,1439.345,True
2595B07161A920F33A13,GRF000093002,769.195,True
25999B12615B80AEE454,BE0974303357,1245.0,True
259F4E0C568CE0012D25,GRC4261213D5,9.0,True
25A1C3C4DC639507634D,GRF000022001,650.573,True
25A282B98BFCC211E828,GRS379233000,0.0,False
25A3AFC42768F3E6472B,GRS003003035,0.0,False
25AA3AB11047E2B5FD4C,GRF000037009,4.547473508864641e-13,True
25AAEE6EFEAB0A1E6CCB,GRF000037009,0.0,False
25ADF2BC227336640039,GRS260333000,0.0,False
25B28837013D150EE5ED,GRS419003009,12.0,True
25B3397519BD9DF43A78,GRF000031002,477.545,True
25B8ADDE44CFC12AE63B,GRS003003035,4.0,True
25B913E5416BE19B5F18,GRS003003035,0.0,False
25B9C099096ED7029C63,GRS260333000,2.0,True
25BCFB1DCA02878711C0,GRS074083007,0.0,False
25BFF941C2CBB6D64241,GRF000037009,0.0,False
25C2D4CC427571EDD5FA,GRC4261213D5,5.0,True
25C31D8E7D091A5C3106,GRS323003012,3000.0,True
25C31D8E7D091A5C3106,GRS359353000,0.0,False
25C3E2D6AD87B4F5907F,GRS014003032,0.0,False
25C3E2D6AD87B4F5907F,GRS065003014,0.0,False
25C3E2D6AD87B4F5907F,GRS397003005,0.0,False
25C3E2D6AD87B4F5907F,GRS419003009,0.0,False
25C3E2D6AD87B4F5907F,GRS432003028,1400.0,True
25C6ACCD472FDC7CAFA3,GRS003003035,13.0,True
25C6ACCD472FDC7CAFA3,GRS015003007,64.0,True
25C70CDB36A056F161B0,GRS003003035,27010.0,True
25CA6E586BC09A0E7F95,GRF000031002,0.0,False
25CC43D02BC1462B90A2,GRF000031002,464.5,True
25CF22C6BF615A27FCFB,GRS003003035,1.0,True
25CF22C6BF615A27FCFB,GRS084003011,22.0,True
25CF22C6BF615A27FCFB,GRS403003007,5.0,True
25CF22C6BF615A27FCFB,GRS433003019,4.0,True
25D175EFE7013FD25EE0,GRF000037009,0.0,False
25D8C59498EA16982945,GRS003003035,0.0,False
25D8C59498EA16982945,GRS015003007,0.0,False
25D8C59498EA16982945,GRS495003006,0.0,False
25DA2C57C88B14C21A4C,GRS393503008,2625.0,True
25DBAE392C257D3856C9,100974271034,100.0,True
25DBAE392C257D3856C9,GRS003003035,1280.0,True
25DBAE392C257D3856C9,GRS014003032,187.0,True
25DBAE392C257D3856C9,GRS015003007,1250.0,True
25DBAE392C257D3856C9,GRS070003009,100.0,True
25DBAE392C257D3856C9,GRS145003000,100.0,True
25DBAE392C257D3856C9,GRS191213008,500.0,True
25DBAE392C257D3856C9,GRS213213002,200.0,True
25DBAE392C257D3856C9,GRS260333000,50.0,True
25DBAE392C257D3856C9,GRS294003009,50.0,True
25DBAE392C257D3856C9,GRS298343005,200.0,True
25DBAE392C257D3856C9,GRS314003005,5000.0,True
25DBAE392C257D3856C9,GRS323003012,1950.0,True
25DBAE392C257D3856C9,GRS368313003,100.0,True
25DBAE392C257D3856C9,GRS395363005,340.0,True
25DBAE392C257D3856C9,GRS434003000,100.0,True
25DBAE392C257D3856C9,GRS518003009,300.0,True
25DC2F9ECE9C53C69A55,GRS003003035,0.0,False
25DC2F9ECE9C53C69A55,GRS015003007,1000.0,True
25DC2F9ECE9C53C69A55,GRS245213004,0.0,False
25DC2F9ECE9C53C69A55,GRS395363005,0.0,False
25DC2F9ECE9C53C69A55,GRS419003009,0.0,False
25DC2F9ECE9C53C69A55,GRS491003000,0.0,False
25DDFB1CF238F98DC3E2,GRS003003035,344.0,True
25DDFB1CF238F98DC3E2,GRS323003012,1.0,True
25E138C715E70A77C030,GRF000022001,214.091,True
25E45D954D013F92FA8A,GRC4261213D5,7.0,True
25E4BE092974528D922A,GRC1451184D4,0.0,False
25E4BE092974528D922A,GRC8121176B9,0.0,False
25E4BE092974528D922A,GRS003003035,0.0,False
25E4BE092974528D922A,GRS015003007,0.0,False
25E4BE092974528D922A,GRS065003014,4000.0,True
25E4BE092974528D922A,GRS096003009,1000.0,True
25E4BE092974528D922A,GRS148003015,1500.0,True
25E4BE092974528D922A,GRS282183003,0.0,False
25E4BE092974528D922A,GRS359353000,1000.0,True
25E4BE092974528D922A,GRS372003004,0.0,False
25E4BE092974528D922A,GRS393503008,500.0,True
25E4BE092974528D922A,GRS412503005,10000.0,True
25E4BE092974528D922A,GRS419003009,1000.0,True
25E4BE092974528D922A,GRS426003000,1000.0,True
25E4BE092974528D922A,GRS518003009,0.0,False
25E712C8DBC6154CEA7B,GRS003003035,10.0,True
25E977C6DBF905996192,GRS003003035,12.0,True
25E977C6DBF905996192,GRS419003009,17.0,True
25EA423584B8F73A14F1,GRS003003035,3.0,True
25EA423584B8F73A14F1,GRS015003007,117.0,True
25EC08DAD6F35D3BBB25,GRS003003035,0.0,False
25EC08DAD6F35D3BBB25,GRS014003032,3.0,True
25EC08DAD6F35D3BBB25,GRS015003007,0.0,False
25EF342FC17D85028E3B,GRF000037009,0.0,False
25EFEDC073505F3C04DE,100974271034,450.0,True
25EFEDC073505F3C04DE,GRS434003000,400.0,True
25F00CA8326C65474FD3,GRF000037009,0.0,False
25F1A3A6F9349681CC20,GRC4951193D4,15.0,True
25F1A3A6F9349681CC20,GRC8161185B1,15.0,True
25F35899CEB317277964,GRC3931176B0,0.0,False
25F35899CEB317277964,GRC4261213D5,3.0,True
25F35899CEB317277964,GRC813119AD1,6.0,True
25F35899CEB317277964,GRC8161185B1,5.0,True
25F35899CEB317277964,GRF000037009,0.0,False
25F35899CEB317277964,GRF000153004,0.0,False
25F35899CEB317277964,GRS014003032,0.0,False
25F35899CEB317277964,GRS015003007,3000.0,True
25F35899CEB317277964,GRS260333000,500.0,True
25F35899CEB317277964,GRS298343005,1000.0,True
25F35899CEB317277964,GRS393503008,0.0,False
25F35899CEB317277964,GRS419003009,0.0,False
25F35899CEB317277964,GRS426003000,500.0,True
25F35899CEB317277964,GRS517003000,0.0,False
25F4C4CA67E1D05587E6,GRS003003035,0.0,False
25F4C4CA67E1D05587E6,GRS014003032,156.0,True
25F4C4CA67E1D05587E6,GRS314003005,0.0,False
25F764713D21A7146516,GRS434003000,0.0,False
25F764713D21A7146516,GRS445003007,0.0,False
25F9978D29E85564F237,GRC1451184D4,13.0,True
25FCA74F9F3D8901DCE6,GRS419003009,0.0,False
25FE26BCBE4C5DC22F76,CH0198251305,0.0,False
25FE26BCBE4C5DC22F76,GRS359353000,0.0,False
25FE26BCBE4C5DC22F76,GRS393503008,0.0,False
260011390B034E053F9B,GRF000037009,0.0,False
2600144555BFB15C3F39,GRS003003035,828.0,True
2600144555BFB15C3F39,GRS014003032,0.0,False
2602D3E3B74ABF05CF95,GRC4261213D5,2.0,True
2602D3E3B74ABF05CF95,GRC5211214B5,3.0,True
260350D717BD53213640,CY0109232112,4000.0,True
260350D717BD53213640,GRS003003035,200.0,True
260350D717BD53213640,GRS014003032,71.0,True
260350D717BD53213640,GRS015003007,800.0,True
260350D717BD53213640,GRS087003000,500.0,True
260350D717BD53213640,GRS147233001,500.0,True
260350D717BD53213640,GRS191213008,325.0,True
260350D717BD53213640,GRS323003012,1200.0,True
260350D717BD53213640,GRS372003004,1000.0,True
260350D717BD53213640,GRS395363005,700.0,True
260350D717BD53213640,GRS432003028,400.0,True
260350D717BD53213640,GRS461003006,500.0,True
260350D717BD53213640,GRS474003001,400.0,True
260350D717BD53213640,GRS475003018,500.0,True
2606E9610D7E449F9B9E,GRC4261213D5,2.0,True
26080E3749E1F394D218,GRC4261213D5,3.0,True
26080E3749E1F394D218,GRF000037009,2145.5530000000003,True
26080E3749E1F394D218,GRS001003037,83.33333333333334,True
26080E3749E1F394D218,GRS003003035,3250.0,True
26080E3749E1F394D218,GRS014003032,1199.0,True
26080E3749E1F394D218,GRS213213002,0.0,False
26080E3749E1F394D218,GRS260333000,300.0,True
26080E3749E1F394D218,GRS282183003,0.0,False
26080E3749E1F394D218,GRS298343005,250.0,True
26080E3749E1F394D218,GRS359353000,250.0,True
26080E3749E1F394D218,GRS419003009,0.0,False
26080E3749E1F394D218,GRS426003000,250.0,True
26080E3749E1F394D218,GRS434003000,0.0,False
26080E3749E1F394D218,GRS472003011,400.0,True
260D58D0396B6FFCC205,GRS239003007,2800.0,True
260D58D0396B6FFCC205,GRS393503008,995.0,True
260D58D0396B6FFCC205,GRS497003012,62.0,True
261102AD8FD72B4BA81B,GRS379233000,0.0,False
261102AD8FD72B4BA81B,GRS419003009,0.0,False
261102AD8FD72B4BA81B,GRS426003000,0.0,False
261102AD8FD72B4BA81B,GRS496003005,0.0,False
2612368D50A186A93510,GRS003003035,0.0,False
2612368D50A186A93510,GRS323003012,0.0,False
2612D638A8CBC5EFE7B7,GRF000032000,1704.041,True
2616E4C0415CD871A115,GRF000022001,0.0,False
2616F41911870CF547BF,GRF000022001,2965.004,True
26192FB40873415135CC,GRF000022001,300.0,True
